feature_row,original_id,standardized_fold,nearest_training_similarity,nearest_training_feature_row,nearest_training_original_id
3482,OADMET-0005445,3,0.4339622641509434,3281,OADMET-0001974
3483,OADMET-0004885,3,0.3787878787878788,3982,OADMET-0006054
3487,OADMET-0002744,3,0.4426229508196721,1839,OADMET-0002757
3491,OADMET-0003946,3,0.34782608695652173,636,OADMET-0002866
3493,OADMET-0002951,3,0.3275862068965517,174,OADMET-0001199
3510,OADMET-0004788,3,0.3472222222222222,806,OADMET-0002768
3512,OADMET-0002114,3,0.4375,3589,OADMET-0002111
3514,OADMET-0002716,3,0.5,621,OADMET-0004923
3525,OADMET-0001105,3,0.4,1650,OADMET-0005605
3527,OADMET-0005108,3,0.3125,2370,OADMET-0005166
3528,OADMET-0003489,3,0.3157894736842105,1560,OADMET-0001402
3540,OADMET-0003963,3,0.3709677419354839,2257,OADMET-0004090
3545,OADMET-0002234,3,0.46808510638297873,1397,OADMET-0002013
3553,OADMET-0005369,3,0.358974358974359,889,OADMET-0005305
3570,OADMET-0002936,3,0.38666666666666666,3535,OADMET-0003239
3573,OADMET-0005374,3,0.29577464788732394,3770,OADMET-0001583
3576,OADMET-0003216,3,0.33766233766233766,3136,OADMET-0002622
3578,OADMET-0005032,3,0.3783783783783784,886,OADMET-0005933
3581,OADMET-0003189,3,0.5254237288135594,848,OADMET-0003524
3585,OADMET-0001274,3,0.4230769230769231,3097,OADMET-0000958
3590,OADMET-0003223,3,0.3888888888888889,2993,OADMET-0003540
3593,OADMET-0002106,3,0.32142857142857145,1750,OADMET-0002082
3596,OADMET-0002047,3,0.21212121212121213,2240,OADMET-0001872
3602,OADMET-0005237,3,0.3333333333333333,665,OADMET-0005021
3618,OADMET-0005944,3,0.38333333333333336,4124,OADMET-0001904
3626,OADMET-0002657,3,0.4520547945205479,1740,OADMET-0003314
3629,OADMET-0001339,3,0.4027777777777778,3486,OADMET-0001166
3648,OADMET-0001009,3,0.4583333333333333,2266,OADMET-0002927
3652,OADMET-0004838,3,0.4393939393939394,1086,OADMET-0004706
3663,OADMET-0003589,3,0.34328358208955223,3367,OADMET-0003587
3666,OADMET-0003363,3,0.36764705882352944,405,OADMET-0003174
3675,OADMET-0005973,3,0.391304347826087,3337,OADMET-0005659
3684,OADMET-0003092,3,0.3170731707317073,90,OADMET-0001366
3689,OADMET-0002244,3,0.4878048780487805,353,OADMET-0002185
3697,OADMET-0003419,3,0.32051282051282054,718,OADMET-0003031
3708,OADMET-0004859,3,0.49295774647887325,2337,OADMET-0005990
3715,OADMET-0001124,3,0.3424657534246575,767,OADMET-0001028
3718,OADMET-0004766,3,0.352112676056338,2131,OADMET-0005837
3722,OADMET-0001811,3,0.47058823529411764,3382,OADMET-0001599
3723,OADMET-0005114,3,0.28,1811,OADMET-0001059
3729,OADMET-0004755,3,0.32857142857142857,18,OADMET-0005719
3730,OADMET-0003457,3,0.3333333333333333,409,OADMET-0001067
3732,OADMET-0004818,3,0.36923076923076925,1535,OADMET-0005478
3740,OADMET-0004348,3,0.296875,176,OADMET-0005209
3751,OADMET-0005972,3,0.38571428571428573,491,OADMET-0005553
3754,OADMET-0002679,3,0.373134328358209,1402,OADMET-0002824
3756,OADMET-0003539,3,0.3404255319148936,3956,OADMET-0001686
3760,OADMET-0005229,3,0.2777777777777778,3107,OADMET-0001818
3763,OADMET-0005869,3,0.323943661971831,1122,OADMET-0003474
3766,OADMET-0005590,3,0.36619718309859156,1364,OADMET-0003177
3774,OADMET-0003449,3,0.36764705882352944,2321,OADMET-0001077
3781,OADMET-0001648,3,0.43661971830985913,4050,OADMET-0001612
3786,OADMET-0003375,3,0.273972602739726,24,OADMET-0005275
3787,OADMET-0001027,3,0.3815789473684211,2651,OADMET-0001296
3788,OADMET-0005698,3,0.3157894736842105,1611,OADMET-0006075
3804,OADMET-0005464,3,0.2682926829268293,3155,OADMET-0005193
3808,OADMET-0004040,3,0.3466666666666667,2284,OADMET-0002562
3811,OADMET-0001670,3,0.3974358974358974,2629,OADMET-0001786
3816,OADMET-0002043,3,0.4523809523809524,1111,OADMET-0002210
3821,OADMET-0001988,3,0.325,4009,OADMET-0003802
3823,OADMET-0005337,3,0.3,207,OADMET-0005340
3830,OADMET-0001104,3,0.3472222222222222,3918,OADMET-0001308
3834,OADMET-0006016,3,0.32894736842105265,2097,OADMET-0001956
3842,OADMET-0002580,3,0.3333333333333333,1621,OADMET-0005727
3848,OADMET-0001989,3,0.5964912280701754,3599,OADMET-0002168
3859,OADMET-0002317,3,0.4583333333333333,8,OADMET-0002003
3869,OADMET-0003911,3,0.375,77,OADMET-0005853
3873,OADMET-0004967,3,0.5147058823529411,2999,OADMET-0002676
3879,OADMET-0001312,3,0.31645569620253167,2533,OADMET-0001346
3882,OADMET-0003460,3,0.3157894736842105,177,OADMET-0001718
3886,OADMET-0001458,3,0.3783783783783784,2388,OADMET-0001456
3890,OADMET-0005923,3,0.36923076923076925,1490,OADMET-0005058
3903,OADMET-0003617,3,0.5476190476190477,570,OADMET-0003664
3909,OADMET-0002634,3,0.35135135135135137,2999,OADMET-0002676
3916,OADMET-0003582,3,0.5471698113207547,3509,OADMET-0003639
3919,OADMET-0005348,3,0.4,2174,OADMET-0001859
3921,OADMET-0005792,3,0.3787878787878788,187,OADMET-0005927
3933,OADMET-0003232,3,0.3116883116883117,3695,OADMET-0002736
3935,OADMET-0004824,3,0.28378378378378377,2565,OADMET-0003513
3937,OADMET-0004928,3,0.2608695652173913,4094,OADMET-0002829
3939,OADMET-0003621,3,0.2727272727272727,333,OADMET-0003475
3942,OADMET-0005433,3,0.3918918918918919,165,OADMET-0006055
3958,OADMET-0001985,3,0.5319148936170213,829,OADMET-0001920
3961,OADMET-0006039,3,0.5066666666666667,3850,OADMET-0005371
3965,OADMET-0005757,3,0.40298507462686567,1756,OADMET-0002735
3968,OADMET-0000935,3,0.32,3840,OADMET-0005860
3981,OADMET-0002718,3,0.43243243243243246,166,OADMET-0005954
3983,OADMET-0003114,3,0.2972972972972973,2299,OADMET-0004804
3993,OADMET-0003653,3,0.21739130434782608,1943,OADMET-0002164
4001,OADMET-0002723,3,0.59375,4027,OADMET-0001114
4002,OADMET-0005835,3,0.4074074074074074,3245,OADMET-0005498
4003,OADMET-0002992,3,0.32,734,OADMET-0002728
4020,OADMET-0002926,3,0.3246753246753247,588,OADMET-0004799
4024,OADMET-0005364,3,0.3898305084745763,730,OADMET-0001971
4025,OADMET-0005127,3,0.3333333333333333,3047,OADMET-0005207
4029,OADMET-0001394,3,0.4246575342465753,4042,OADMET-0001941
4040,OADMET-0002225,3,0.475,3997,OADMET-0001867
4058,OADMET-0001485,3,0.32142857142857145,920,OADMET-0002285
4072,OADMET-0003650,3,0.4222222222222222,836,OADMET-0002863
4074,OADMET-0003454,3,0.40540540540540543,3378,OADMET-0005652
4077,OADMET-0002845,3,0.36363636363636365,839,OADMET-0005621
4079,OADMET-0002940,3,0.35526315789473684,575,OADMET-0005591
4081,OADMET-0002557,3,0.3050847457627119,819,OADMET-0003618
4085,OADMET-0005126,3,0.2839506172839506,3896,OADMET-0005347
4088,OADMET-0003435,3,0.4383561643835616,513,OADMET-0003414
4102,OADMET-0001992,3,0.3953488372093023,3167,OADMET-0002258
4109,OADMET-0005279,3,0.3466666666666667,3096,OADMET-0003975
4114,OADMET-0001763,3,0.43333333333333335,3582,OADMET-0001778
4115,OADMET-0005745,3,0.3466666666666667,3081,OADMET-0004514
4121,OADMET-0002012,3,0.417910447761194,2243,OADMET-0001995
4122,OADMET-0001662,3,0.3783783783783784,3187,OADMET-0001581
4123,OADMET-0001511,3,0.2753623188405797,1878,OADMET-0005983
4127,OADMET-0001913,3,0.39285714285714285,3191,OADMET-0001894
4129,OADMET-0005378,3,0.2987012987012987,3152,OADMET-0002706
14,OADMET-0003107,4,0.3,3987,OADMET-0005182
20,OADMET-0005750,4,0.5,1721,OADMET-0005771
24,OADMET-0005275,4,0.4666666666666667,1999,OADMET-0002775
27,OADMET-0002717,4,0.44155844155844154,2847,OADMET-0003016
31,OADMET-0004653,4,0.27710843373493976,3878,OADMET-0003431
40,OADMET-0001638,4,0.48214285714285715,3582,OADMET-0001778
47,OADMET-0002808,4,0.25925925925925924,2326,OADMET-0001371
50,OADMET-0005208,4,0.453125,2174,OADMET-0001859
51,OADMET-0001984,4,0.5892857142857143,2174,OADMET-0001859
52,OADMET-0002148,4,0.46938775510204084,2377,OADMET-0001931
54,OADMET-0002800,4,0.3116883116883117,945,OADMET-0002643
64,OADMET-0001615,4,0.42424242424242425,3582,OADMET-0001778
65,OADMET-0002910,4,0.410958904109589,1113,OADMET-0005241
70,OADMET-0005667,4,0.47619047619047616,115,OADMET-0005417
81,OADMET-0001953,4,0.4,3651,OADMET-0001957
99,OADMET-0002217,4,0.5789473684210527,812,OADMET-0002884
102,OADMET-0001047,4,0.38961038961038963,427,OADMET-0002916
105,OADMET-0001761,4,0.4264705882352941,1160,OADMET-0001715
108,OADMET-0001663,4,0.4852941176470588,1109,OADMET-0001600
109,OADMET-0001235,4,0.3384615384615385,2554,OADMET-0002947
113,OADMET-0005894,4,0.373134328358209,3301,OADMET-0003410
120,OADMET-0004819,4,0.36486486486486486,3780,OADMET-0006069
123,OADMET-0002166,4,0.3611111111111111,3884,OADMET-0003768
124,OADMET-0004887,4,0.323943661971831,3100,OADMET-0002749
125,OADMET-0002065,4,0.3125,2468,OADMET-0001893
126,OADMET-0003275,4,0.34210526315789475,2927,OADMET-0004814
130,OADMET-0005393,4,0.4264705882352941,508,OADMET-0004955
133,OADMET-0005936,4,0.32098765432098764,702,OADMET-0005868
140,OADMET-0004768,4,0.3333333333333333,3365,OADMET-0002547
159,OADMET-0003678,4,0.3018867924528302,1220,OADMET-0004054
166,OADMET-0005954,4,0.43243243243243246,3981,OADMET-0002718
168,OADMET-0005946,4,0.2597402597402597,208,OADMET-0003286
175,OADMET-0003526,4,0.323943661971831,1506,OADMET-0004905
179,OADMET-0002300,4,0.44680851063829785,2573,OADMET-0002033
181,OADMET-0001609,4,0.379746835443038,566,OADMET-0001654
182,OADMET-0003295,4,0.527027027027027,2268,OADMET-0002742
193,OADMET-0002247,4,0.5185185185185185,3884,OADMET-0003768
196,OADMET-0005961,4,0.33766233766233766,186,OADMET-0001576
204,OADMET-0002877,4,0.37681159420289856,1348,OADMET-0001374
207,OADMET-0005340,4,0.3620689655172414,1387,OADMET-0001148
211,OADMET-0002172,4,0.5217391304347826,912,OADMET-0001863
216,OADMET-0002150,4,0.5333333333333333,2468,OADMET-0001893
220,OADMET-0006053,4,0.4852941176470588,950,OADMET-0005913
223,OADMET-0002883,4,0.20481927710843373,3002,OADMET-0004920
225,OADMET-0003060,4,0.3188405797101449,1859,OADMET-0001213
227,OADMET-0002330,4,0.46551724137931033,332,OADMET-0002015
228,OADMET-0001334,4,0.2916666666666667,1128,OADMET-0005891
234,OADMET-0004991,4,0.3384615384615385,2214,OADMET-0005104
239,OADMET-0002143,4,0.4782608695652174,561,OADMET-0002280
240,OADMET-0003470,4,0.3333333333333333,3718,OADMET-0004766
249,OADMET-0003687,4,0.4074074074074074,4072,OADMET-0003650
251,OADMET-0003132,4,0.36585365853658536,3639,OADMET-0004852
257,OADMET-0002809,4,0.2911392405063291,2956,OADMET-0005752
261,OADMET-0003207,4,0.3375,1186,OADMET-0004214
283,OADMET-0002109,4,0.35294117647058826,1313,OADMET-0002080
290,OADMET-0004442,4,0.5189873417721519,2371,OADMET-0002797
297,OADMET-0002121,4,0.3111111111111111,1637,OADMET-0002041
300,OADMET-0002854,4,0.47619047619047616,1851,OADMET-0003266
304,OADMET-0005802,4,0.43243243243243246,3681,OADMET-0003220
309,OADMET-0004428,4,0.559322033898305,2224,OADMET-0001566
312,OADMET-0002257,4,0.5588235294117647,2139,OADMET-0002167
315,OADMET-0002263,4,0.4,3898,OADMET-0001924
317,OADMET-0002987,4,0.3968253968253968,3833,OADMET-0006025
324,OADMET-0003500,4,0.36,856,OADMET-0002563
325,OADMET-0002194,4,0.4375,2168,OADMET-0002208
360,OADMET-0002538,4,0.45588235294117646,1365,OADMET-0003348
363,OADMET-0001276,4,0.32608695652173914,3392,OADMET-0002292
364,OADMET-0004738,4,0.40298507462686567,2639,OADMET-0003217
373,OADMET-0002836,4,0.25882352941176473,3176,OADMET-0003412
378,OADMET-0005830,4,0.34375,2614,OADMET-0005031
387,OADMET-0002042,4,0.5510204081632653,3467,OADMET-0002259
405,OADMET-0003174,4,0.36764705882352944,3666,OADMET-0003363
409,OADMET-0001067,4,0.35714285714285715,2607,OADMET-0005439
411,OADMET-0004092,4,0.375,1296,OADMET-0004888
413,OADMET-0005546,4,0.2727272727272727,1903,OADMET-0005593
415,OADMET-0002220,4,0.5882352941176471,3050,OADMET-0002227
432,OADMET-0005137,4,0.32098765432098764,582,OADMET-0005895
437,OADMET-0004974,4,0.3770491803278688,967,OADMET-0003426
442,OADMET-0001051,4,0.3333333333333333,435,OADMET-0001031
445,OADMET-0003805,4,0.3018867924528302,2525,OADMET-0003611
446,OADMET-0005530,4,0.34285714285714286,636,OADMET-0002866
449,OADMET-0005655,4,0.3815789473684211,2141,OADMET-0001937
471,OADMET-0002937,4,0.28378378378378377,3788,OADMET-0005698
476,OADMET-0005536,4,0.3333333333333333,1174,OADMET-0001881
484,OADMET-0002276,4,0.4146341463414634,3922,OADMET-0002235
491,OADMET-0005553,4,0.39705882352941174,875,OADMET-0004825
494,OADMET-0003388,4,0.42857142857142855,1044,OADMET-0004478
510,OADMET-0003293,4,0.4507042253521127,4071,OADMET-0005066
513,OADMET-0003414,4,0.4383561643835616,4088,OADMET-0003435
514,OADMET-0003120,4,0.36,799,OADMET-0001667
542,OADMET-0001278,4,0.3684210526315789,3264,OADMET-0002226
545,OADMET-0003085,4,0.36,2828,OADMET-0003053
565,OADMET-0002137,4,0.4117647058823529,3349,OADMET-0003645
570,OADMET-0003664,4,0.5476190476190477,3903,OADMET-0003617
578,OADMET-0003679,4,0.3235294117647059,3836,OADMET-0003681
581,OADMET-0003674,4,0.4222222222222222,1006,OADMET-0001923
584,OADMET-0001216,4,0.36923076923076925,2174,OADMET-0001859
592,OADMET-0005886,4,0.4827586206896552,3941,OADMET-0003433
598,OADMET-0005833,4,0.352112676056338,2193,OADMET-0001419
601,OADMET-0003428,4,0.32432432432432434,1639,OADMET-0003071
608,OADMET-0003062,4,0.26865671641791045,1887,OADMET-0004827
612,OADMET-0004567,4,0.4358974358974359,217,OADMET-0002811
621,OADMET-0004923,4,0.5,3514,OADMET-0002716
622,OADMET-0005006,4,0.36666666666666664,1404,OADMET-0003117
629,OADMET-0002683,4,0.35294117647058826,1637,OADMET-0002041
632,OADMET-0005813,4,0.36231884057971014,1639,OADMET-0003071
637,OADMET-0001828,4,0.3181818181818182,386,OADMET-0003318
638,OADMET-0001781,4,0.4090909090909091,1471,OADMET-0001731
642,OADMET-0005864,4,0.34782608695652173,3766,OADMET-0005590
648,OADMET-0001604,4,0.4225352112676056,2982,OADMET-0001719
655,OADMET-0002264,4,0.44680851063829785,1074,OADMET-0003498
667,OADMET-0001918,4,0.42857142857142855,66,OADMET-0002228
669,OADMET-0002592,4,0.3382352941176471,844,OADMET-0002596
670,OADMET-0003111,4,0.3968253968253968,2604,OADMET-0005437
678,OADMET-0003685,4,0.23404255319148937,3050,OADMET-0002227
680,OADMET-0002000,4,0.425,1979,OADMET-0002025
687,OADMET-0004735,4,0.273972602739726,547,OADMET-0002847
689,OADMET-0002778,4,0.3076923076923077,3534,OADMET-0004886
690,OADMET-0005152,4,0.5652173913043478,215,OADMET-0005136
693,OADMET-0001065,4,0.3048780487804878,2902,OADMET-0006038
705,OADMET-0001542,4,0.3283582089552239,1009,OADMET-0005224
720,OADMET-0001173,4,0.3493975903614458,3245,OADMET-0005498
722,OADMET-0004780,4,0.35,2069,OADMET-0002272
726,OADMET-0002879,4,0.32926829268292684,1001,OADMET-0003486
730,OADMET-0001971,4,0.3898305084745763,4024,OADMET-0005364
744,OADMET-0005516,4,0.2676056338028169,2515,OADMET-0005323
762,OADMET-0001013,4,0.38461538461538464,2981,OADMET-0001146
771,OADMET-0001035,4,0.46774193548387094,3429,OADMET-0006018
772,OADMET-0006008,4,0.5076923076923077,1365,OADMET-0003348
778,OADMET-0001944,4,0.5,3281,OADMET-0001974
784,OADMET-0000964,4,0.3384615384615385,2342,OADMET-0001041
785,OADMET-0001093,4,0.43661971830985913,3893,OADMET-0003835
788,OADMET-0001756,4,0.3783783783783784,2437,OADMET-0001647
802,OADMET-0005729,4,0.35064935064935066,3165,OADMET-0003024
807,OADMET-0005033,4,0.4307692307692308,745,OADMET-0004203
820,OADMET-0001358,4,0.2857142857142857,352,OADMET-0001328
824,OADMET-0003119,4,0.3466666666666667,1547,OADMET-0005300
826,OADMET-0001669,4,0.40298507462686567,3065,OADMET-0005861
831,OADMET-0001295,4,0.3484848484848485,3648,OADMET-0001009
832,OADMET-0001241,4,0.3050847457627119,3549,OADMET-0001695
834,OADMET-0000946,4,0.3194444444444444,3640,OADMET-0000943
837,OADMET-0002985,4,0.37681159420289856,1952,OADMET-0004877
838,OADMET-0002696,4,0.33766233766233766,2554,OADMET-0002947
852,OADMET-0003598,4,0.3170731707317073,1429,OADMET-0003573
857,OADMET-0005572,4,0.30434782608695654,55,OADMET-0005525
861,OADMET-0003267,4,0.25316455696202533,915,OADMET-0002881
862,OADMET-0004182,4,0.42592592592592593,641,OADMET-0002296
867,OADMET-0002887,4,0.40229885057471265,2428,OADMET-0005554
889,OADMET-0005305,4,0.3625,3377,OADMET-0004835
893,OADMET-0003214,4,0.2875,2499,OADMET-0003061
901,OADMET-0001189,4,0.2676056338028169,2650,OADMET-0005900
903,OADMET-0005317,4,0.3375,2936,OADMET-0005708
920,OADMET-0002285,4,0.5277777777777778,3138,OADMET-0002213
923,OADMET-0001912,4,0.3392857142857143,2071,OADMET-0001900
927,OADMET-0005619,4,0.32142857142857145,2727,OADMET-0002762
940,OADMET-0001651,4,0.3235294117647059,2087,OADMET-0001579
941,OADMET-0002248,4,0.4523809523809524,1637,OADMET-0002041
948,OADMET-0001445,4,0.2987012987012987,1462,OADMET-0003316
968,OADMET-0002953,4,0.3283582089552239,3091,OADMET-0002587
973,OADMET-0003268,4,0.3026315789473684,579,OADMET-0003518
993,OADMET-0003615,4,0.5490196078431373,3860,OADMET-0003721
1002,OADMET-0003779,4,0.3191489361702128,2139,OADMET-0002167
1003,OADMET-0005639,4,0.36,3322,OADMET-0005573
1005,OADMET-0001879,4,0.5769230769230769,3973,OADMET-0002323
1015,OADMET-0002309,4,0.4583333333333333,187,OADMET-0005927
1028,OADMET-0001826,4,0.5272727272727272,470,OADMET-0001824
1033,OADMET-0002145,4,0.3333333333333333,1459,OADMET-0002188
1036,OADMET-0003516,4,0.2976190476190476,2872,OADMET-0002751
1040,OADMET-0003807,4,0.23076923076923078,3963,OADMET-0005898
1048,OADMET-0004315,4,0.4074074074074074,3357,OADMET-0001908
1050,OADMET-0003699,4,0.2549019607843137,1298,OADMET-0002204
1051,OADMET-0005526,4,0.3108108108108108,3666,OADMET-0003363
1060,OADMET-0002952,4,0.4305555555555556,424,OADMET-0002930
1067,OADMET-0002628,4,0.31645569620253167,1021,OADMET-0003697
1073,OADMET-0002062,4,0.35555555555555557,301,OADMET-0002165
1075,OADMET-0003680,4,0.40816326530612246,1429,OADMET-0003573
1077,OADMET-0002192,4,0.4358974358974359,4007,OADMET-0001932
1099,OADMET-0005508,4,0.24705882352941178,1473,OADMET-0001565
1111,OADMET-0002210,4,0.4523809523809524,3816,OADMET-0002043
1121,OADMET-0005259,4,0.4,246,OADMET-0000994
1123,OADMET-0005988,4,0.45588235294117646,1690,OADMET-0004975
1135,OADMET-0005496,4,0.36065573770491804,1404,OADMET-0003117
1144,OADMET-0003713,4,0.21518987341772153,2176,OADMET-0002154
1154,OADMET-0003200,4,0.3157894736842105,2399,OADMET-0003816
1157,OADMET-0005585,4,0.32857142857142857,2161,OADMET-0005486
1158,OADMET-0005518,4,0.33783783783783783,1267,OADMET-0002928
1159,OADMET-0002093,4,0.5609756097560976,1742,OADMET-0002040
1162,OADMET-0005628,4,0.32857142857142857,3071,OADMET-0002860
1167,OADMET-0001605,4,0.38571428571428573,942,OADMET-0001722
1170,OADMET-0002332,4,0.40625,2775,OADMET-0002131
1173,OADMET-0005086,4,0.3291139240506329,804,OADMET-0006028
1202,OADMET-0005294,4,0.35714285714285715,665,OADMET-0005021
1209,OADMET-0005370,4,0.2638888888888889,3735,OADMET-0002795
1214,OADMET-0002949,4,0.3333333333333333,607,OADMET-0004094
1227,OADMET-0005085,4,0.3150684931506849,2577,OADMET-0002581
1234,OADMET-0005057,4,0.44776119402985076,3962,OADMET-0001072
1248,OADMET-0004629,4,0.39705882352941174,3749,OADMET-0003347
1250,OADMET-0005012,4,0.3787878787878788,286,OADMET-0005102
1253,OADMET-0001672,4,0.3108108108108108,2566,OADMET-0001773
1255,OADMET-0005175,4,0.35384615384615387,169,OADMET-0005178
1259,OADMET-0001816,4,0.4142857142857143,696,OADMET-0001553
1262,OADMET-0001673,4,0.35135135135135137,1039,OADMET-0002635
1265,OADMET-0001010,4,0.29545454545454547,3245,OADMET-0005498
1278,OADMET-0003467,4,0.40298507462686567,3198,OADMET-0004837
1280,OADMET-0004916,4,0.4594594594594595,3695,OADMET-0002736
1283,OADMET-0002087,4,0.20833333333333334,1285,OADMET-0002046
1302,OADMET-0005150,4,0.5076923076923077,1685,OADMET-0002893
1307,OADMET-0005741,4,0.25675675675675674,1312,OADMET-0001960
1308,OADMET-0003360,4,0.2289156626506024,1294,OADMET-0002889
1310,OADMET-0002981,4,0.39436619718309857,912,OADMET-0001863
1314,OADMET-0002176,4,0.5128205128205128,1188,OADMET-0001136
1317,OADMET-0001153,4,0.3783783783783784,3797,OADMET-0001270
1331,OADMET-0001110,4,0.42424242424242425,822,OADMET-0001320
1332,OADMET-0004831,4,0.30985915492957744,3377,OADMET-0004835
1334,OADMET-0005916,4,0.5409836065573771,2327,OADMET-0003041
1338,OADMET-0002722,4,0.42424242424242425,3749,OADMET-0003347
1344,OADMET-0001403,4,0.4305555555555556,620,OADMET-0001393
1345,OADMET-0005442,4,0.42424242424242425,2250,OADMET-0001805
1349,OADMET-0001395,4,0.3472222222222222,2060,OADMET-0006043
1357,OADMET-0002083,4,0.4074074074074074,3900,OADMET-0001899
1361,OADMET-0002543,4,0.32051282051282054,3081,OADMET-0004514
1362,OADMET-0003590,4,0.22826086956521738,3015,OADMET-0003762
1367,OADMET-0005867,4,0.36507936507936506,222,OADMET-0001267
1370,OADMET-0005045,4,0.32142857142857145,2153,OADMET-0005452
1375,OADMET-0003705,4,0.41935483870967744,1021,OADMET-0003697
1379,OADMET-0001145,4,0.38235294117647056,2035,OADMET-0005403
1386,OADMET-0003666,4,0.2830188679245283,1268,OADMET-0002856
1402,OADMET-0002824,4,0.373134328358209,3754,OADMET-0002679
1413,OADMET-0002058,4,0.28888888888888886,1637,OADMET-0002041
1421,OADMET-0002066,4,0.35294117647058826,22,OADMET-0003626
1422,OADMET-0003198,4,0.3076923076923077,3585,OADMET-0001274
1443,OADMET-0005272,4,0.4307692307692308,2379,OADMET-0005265
1445,OADMET-0005670,4,0.39705882352941174,3092,OADMET-0005319
1447,OADMET-0002275,4,0.5555555555555556,1853,OADMET-0001936
1452,OADMET-0001792,4,0.40298507462686567,3582,OADMET-0001778
1454,OADMET-0001012,4,0.37681159420289856,2059,OADMET-0001747
1456,OADMET-0002007,4,0.36363636363636365,2498,OADMET-0002159
1467,OADMET-0002271,4,0.55,739,OADMET-0002016
1470,OADMET-0001095,4,0.3037974683544304,2015,OADMET-0005658
1474,OADMET-0005381,4,0.38961038961038963,3678,OADMET-0004813
1477,OADMET-0005457,4,0.2898550724637681,3818,OADMET-0005636
1488,OADMET-0005582,4,0.3246753246753247,1502,OADMET-0001006
1489,OADMET-0006006,4,0.410958904109589,278,OADMET-0004712
1499,OADMET-0005787,4,0.32857142857142857,3648,OADMET-0001009
1500,OADMET-0003315,4,0.38461538461538464,1751,OADMET-0005094
1508,OADMET-0004372,4,0.43548387096774194,1565,OADMET-0004207
1511,OADMET-0001558,4,0.44285714285714284,3382,OADMET-0001599
1512,OADMET-0002609,4,0.2857142857142857,2530,OADMET-0005786
1515,OADMET-0002190,4,0.375,3063,OADMET-0001909
1519,OADMET-0002576,4,0.3246753246753247,1348,OADMET-0001374
1523,OADMET-0002665,4,0.2804878048780488,1589,OADMET-0003164
1526,OADMET-0001415,4,0.37333333333333335,3354,OADMET-0001209
1527,OADMET-0001109,4,0.3939393939393939,3396,OADMET-0001115
1531,OADMET-0002209,4,0.5641025641025641,377,OADMET-0002045
1533,OADMET-0000971,4,0.30666666666666664,3423,OADMET-0001313
1537,OADMET-0005528,4,0.2987012987012987,1146,OADMET-0003144
1540,OADMET-0002201,4,0.5142857142857142,1603,OADMET-0002252
1541,OADMET-0002939,4,0.30434782608695654,664,OADMET-0004757
1552,OADMET-0002715,4,0.3484848484848485,3579,OADMET-0002813
1578,OADMET-0001973,4,0.5686274509803921,3050,OADMET-0002227
1581,OADMET-0005119,4,0.4,946,OADMET-0005228
1584,OADMET-0003152,4,0.3188405797101449,1486,OADMET-0005423
1588,OADMET-0005338,4,0.2808988764044944,3964,OADMET-0005047
1591,OADMET-0002804,4,0.2535211267605634,1876,OADMET-0002005
1593,OADMET-0002673,4,0.3488372093023256,1871,OADMET-0005980
1600,OADMET-0004984,4,0.4915254237288136,1323,OADMET-0003163
1605,OADMET-0003554,4,0.25925925925925924,3696,OADMET-0001916
1624,OADMET-0003042,4,0.3103448275862069,2838,OADMET-0001725
1626,OADMET-0002129,4,0.3333333333333333,3587,OADMET-0001925
1629,OADMET-0002169,4,0.4230769230769231,561,OADMET-0002280
1641,OADMET-0001720,4,0.45454545454545453,2982,OADMET-0001719
1653,OADMET-0002132,4,0.35135135135135137,455,OADMET-0002152
1656,OADMET-0005950,4,0.3466666666666667,944,OADMET-0002730
1664,OADMET-0005386,4,0.31746031746031744,1756,OADMET-0002735
1672,OADMET-0004927,4,0.3253012048192771,3661,OADMET-0001878
1683,OADMET-0002274,4,0.5,3264,OADMET-0002226
1691,OADMET-0003150,4,0.3132530120481928,995,OADMET-0004752
1697,OADMET-0001066,4,0.3424657534246575,2595,OADMET-0000953
1699,OADMET-0001624,4,0.3055555555555556,4066,OADMET-0001748
1707,OADMET-0001517,4,0.38571428571428573,238,OADMET-0001864
1710,OADMET-0005037,4,0.4852941176470588,1761,OADMET-0003342
1716,OADMET-0003677,4,0.45,1563,OADMET-0003753
1718,OADMET-0003160,4,0.4925373134328358,1437,OADMET-0003166
1727,OADMET-0001253,4,0.3114754098360656,827,OADMET-0002056
1729,OADMET-0005436,4,0.2898550724637681,3003,OADMET-0003270
1732,OADMET-0001972,4,0.47692307692307695,976,OADMET-0002216
1738,OADMET-0005161,4,0.323943661971831,3393,OADMET-0005947
1746,OADMET-0002325,4,0.34146341463414637,3357,OADMET-0001908
1748,OADMET-0004701,4,0.36507936507936506,1607,OADMET-0002035
1750,OADMET-0002082,4,0.325,377,OADMET-0002045
1762,OADMET-0003670,4,0.22033898305084745,3687,OADMET-0002553
1772,OADMET-0002196,4,0.43333333333333335,1373,OADMET-0003613
1774,OADMET-0003027,4,0.2318840579710145,651,OADMET-0003054
1778,OADMET-0002982,4,0.3918918918918919,68,OADMET-0000952
1785,OADMET-0004313,4,0.37681159420289856,3977,OADMET-0003527
1786,OADMET-0002191,4,0.5675675675675675,4007,OADMET-0001932
1798,OADMET-0002128,4,0.28205128205128205,1826,OADMET-0002100
1807,OADMET-0002231,4,0.47058823529411764,1874,OADMET-0001976
