budget,fold,record_id,smiles,y_true,native,head_only,head_plus_lora,weight,fit_similarity,budget_similarity,nearest_fit_id,nearest_fit_smiles,nearest_fit_y,MW,heavy_atoms,cLogP,TPSA,rings,rotatable,formal_charge,nonamide_amine,carboxylic_acid,MW_lt200,pEC50_lt4
100,4,nesso_859688cd8c53395372da,Nc1ccc(C(=O)Nc2ccc3[nH]c(-c4ccc(F)cc4)nc3c2)cn1,5.03,4.944372177124023,4.668560981750488,4.5468292236328125,10.0,0.2564102564102564,0.2564102564102564,nesso_d7917f89adf8d6ccfd62,O=C(Nc1ccc2c[nH]nc2c1)c1csc(-c2ccccn2)n1,4.66,347.35300000000007,26,3.5985000000000014,96.69,4,3,0,True,False,False,False
100,4,nesso_85ad4cd091a6dd16ff79,NC(=O)c1oc2ccccc2c1NC(=O)CCC=Cc1ccccc1,4.35,4.7071309089660645,4.540015697479248,4.539070129394531,6.410256410256411,0.2096774193548387,0.2096774193548387,nesso_ca9585546d38825859e0,Cc1cccc(C)c1NC(=O)CN1CCCC1,3.67,334.375,25,3.9638000000000027,85.33000000000001,3,6,0,False,False,False,False
100,4,nesso_85e89c0ba01ea156a212,CCSc1cccc(Cn2nnnc2N(C)CC2COCCO2)c1,5.12,5.031879901885986,4.838255405426025,4.885997772216797,9.708737864077673,0.1632653061224489,0.1632653061224489,nesso_9191ee76313c694a954a,CCCc1c(C(=O)OCc2nnc3n2CCCCC3)nnn1-c1cccc(Cl)c1,5.07,349.46000000000015,24,1.6849999999999994,65.30000000000001,3,7,0,True,False,False,False
100,4,nesso_861f701f87d78dfc8708,CCc1cc(C(=O)NCCc2c(C)[nH]c3c(Cl)ccc(Cl)c23)cc(=O)[nH]1,5.16,5.096379280090332,4.915078639984131,4.8001251220703125,6.329113924050633,0.1842105263157894,0.1975308641975308,nesso_70e5ea4a09ec259ae260,Cc1cc(Cl)ccc1OCC(=O)NCc1ccncc1,2.93,392.28600000000006,26,4.006320000000002,77.75,3,5,0,False,False,False,False
100,4,nesso_8642697414e26d7c0340,CCc1nc(N2CCN(c3ccccn3)CC2)sc1C(=O)OC,4.69,4.708682060241699,4.578549385070801,4.586604118347168,8.695652173913043,0.2467532467532467,0.2467532467532467,nesso_3b9b7dff6782642a49dc,O=C(CSCCN1CCCC1)N1CCC(OCc2ccccn2)CC1,2.67,332.42900000000014,23,2.2137000000000002,58.56,3,4,0,True,False,False,False
100,4,nesso_866144d50197857b02cd,O=C(Cc1ccc2[nH]ncc2c1)NCC[C@H]1CCCC[C@H]1O,3.65,4.736566066741943,4.337334632873535,4.304551124572754,3.257328990228013,0.24,0.24,nesso_b49a4c484db0209f29a5,CN(CC1CCCCC1O)C(=O)NCC1CCN(CC(F)(F)F)CC1,5.3,301.39000000000004,22,2.1628000000000003,78.01,3,5,0,False,False,False,True
100,4,nesso_86f3a7e920e2c98acb7a,N#Cc1ccc(CN2CCc3nc(N4CCc5ccccc5C4)[nH]c(=O)c3CC2)cc1,3.61,4.943342208862305,4.686179161071777,4.62908935546875,8.620689655172413,0.2093023255813953,0.2093023255813953,nesso_e8e5989469d8f9de1e7a,CC(NC(=O)NCc1cn(-c2ccccc2)nn1)c1ccc(C#N)cc1,5.5,411.5090000000002,31,2.805080000000001,76.02000000000001,5,3,0,True,False,False,True
100,4,nesso_870a4e40de0cde576389,Cc1cccc(C2CCCN2C(=O)CCc2cnn(C)c2)c1C,4.86,4.710141181945801,4.510760307312012,4.454375267028809,7.2992700729927,0.2903225806451613,0.2903225806451613,nesso_ca9585546d38825859e0,Cc1cccc(C)c1NC(=O)CN1CCCC1,3.67,311.42900000000003,23,3.3332400000000018,38.13,3,4,0,False,False,False,False
100,4,nesso_875b4d1bdc659ae44bef,CN(Cc1nc(-c2cccnc2)no1)C(=O)c1cn(CCN)nn1,2.48,4.375341415405273,3.784636974334717,3.533827304840088,2.857142857142857,0.2444444444444444,0.2444444444444444,nesso_ec554cada19b80462c32,Cn1nc(-c2cccnc2)cc1C(=O)N1CCC2(CC1)OCCc1ccccc12,5.32,328.3360000000001,24,-0.046000000000000374,128.85000000000002,3,6,0,True,False,False,True
100,4,nesso_87c9efe90d05b76fb44d,Cn1c(C(=O)NCCCc2nnc(N)s2)cc(=O)n(C)c1=O,2.34,4.830709457397461,4.321393013000488,4.154570579528809,3.636363636363636,0.1818181818181818,0.1818181818181818,nesso_5604d89c02aa2a99f6d8,O=C(NC1CC(F)(F)C1)c1cnc(Cc2ccccc2F)s1,5.07,324.3660000000001,22,-1.119699999999999,124.9,2,5,0,True,False,False,True
100,4,nesso_88344b7f414a04aee5fe,CC1Cc2ccccc2N1CCNC(=O)c1cc(C(F)(F)F)c[nH]c1=O,5.08,5.017216205596924,4.909021377563477,4.911172389984131,10.0,0.238095238095238,0.238095238095238,nesso_4d6c78f3f066f21029f3,Cn1cc(C(=O)N[C@H]2c3ccccc3CC[C@H]2O)c2cc(F)ccc21,5.24,365.35499999999996,26,2.5747,65.2,3,4,0,True,False,False,False
100,4,nesso_8858f4bb679552004fce,C[C@H]1CS(=O)(=O)C[C@H]1NC(=O)c1cc(-c2ccc3ccccc3c2)[nH]n1,4.67,5.001509666442871,4.901313304901123,4.942834854125977,10.0,0.2098765432098765,0.2098765432098765,nesso_d7917f89adf8d6ccfd62,O=C(Nc1ccc2c[nH]nc2c1)c1csc(-c2ccccn2)n1,4.66,369.4460000000001,26,2.3927999999999994,91.92,4,3,0,False,False,False,False
100,4,nesso_886e3fbe22f5bdccf15e,CC(C)(C)OC(=O)NC(c1nc(Cc2cccnc2)no1)C1CCC1,5.21,4.833297729492188,4.664710998535156,4.723514080047607,10.0,0.2325581395348837,0.2325581395348837,nesso_165974741f83bca7d77c,COC(Cc1ccccc1)CS(=O)(=O)N1CC(C)CC1c1cccnc1,5.2,344.41500000000013,25,3.4213000000000022,90.14,3,5,0,False,False,False,False
100,4,nesso_88b825ef9a9b96d03ca7,CC(Sc1nnc(-c2c[nH]c3ccccc23)o1)C(=O)NCC(F)(F)F,4.85,4.946528434753418,4.773274898529053,4.776142120361328,5.780346820809249,0.2560975609756097,0.2560975609756097,nesso_535535d49063d600a068,Cc1ccc(S(=O)(=O)NC(C(=O)NCc2n[nH]c3ccccc23)C(C)C)cc1,5.48,370.3560000000001,25,3.3770000000000007,83.81,3,5,0,False,False,False,False
100,4,nesso_897ada667ba44b4b0e71,CCCN1C(=O)CC[C@]2(CNS(=O)(=O)c3cccc4cccnc34)CCC[C@@H]12,5.86,5.303114414215088,5.130179405212402,5.179220676422119,10.0,0.2352941176470588,0.2352941176470588,nesso_464c168d0fa157d862f9,Cc1nc(NCC2(C)CCCCC2O)cc(-c2ccccn2)n1,4.85,401.5320000000002,28,3.0844000000000014,79.37,4,6,0,False,False,False,False
100,4,nesso_89dc4ffa52132dd68210,O=Cc1c(Oc2ccc3c(c2)OCO3)nc2ccccn2c1=O,3.34,5.060669898986816,4.745342254638672,4.776634693145752,4.901960784313726,0.1578947368421052,0.2077922077922078,nesso_9d5e01d5d2201f4aab51,COc1ccc2c(c1)CCN(C(=O)C(OC)c1ccccc1)CC2,5.29,310.265,23,2.0279999999999996,79.13,4,3,0,False,False,False,True
100,4,nesso_8a0c74577b1b6d9c3154,O=Cc1nn(C2CCCCO2)nc1Br,3.29,4.6012959480285645,4.331204891204834,4.173933029174805,2.976190476190476,0.1388888888888889,0.1466666666666666,nesso_ccf3fdf820f7e0a51cf4,C=CC(=O)N1CCC(C(=O)N2CCc3c(ncn3-c3ccccc3)C2)CC1,2.92,260.091,14,1.5522,57.010000000000005,2,2,0,False,False,False,True
100,4,nesso_8a4809ca73cf3c522fb4,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,3.27,5.509110450744629,4.869319438934326,4.898484230041504,10.0,0.13,0.13,nesso_24d17065d40d66afa7bf,CC(C)Cc1cc(C(=O)N2C[C@H]3CC=CC[C@H]3C2)on1,4.64,1202.634999999999,85,3.2690000000000046,278.8,1,15,0,False,False,False,True
100,4,nesso_8b0b801d8a7bb4c9c20f,COc1cccc(C(NC(=O)CC2(CSC)CC2)c2nccn2C)c1,5.1,5.104798316955566,4.942882537841797,5.001401901245117,10.0,0.2564102564102564,0.2564102564102564,nesso_9d5e01d5d2201f4aab51,COc1ccc2c(c1)CCN(C(=O)C(OC)c1ccccc1)CC2,5.29,359.49500000000006,25,3.167600000000002,56.15,3,8,0,False,False,False,False
100,4,nesso_8b5352430a396a476500,CS(=O)(=O)Nc1cncc(C(=O)NCCOc2ccccc2-c2ccccc2)c1,4.58,5.099573135375977,4.9565839767456055,4.982064723968506,7.352941176470588,0.2467532467532467,0.2467532467532467,nesso_39785fb68b7cb0a64664,COCCC1(C)CN(C(=O)c2ncsc2-c2ccccc2)C1,4.56,411.48300000000006,29,2.9289000000000005,97.39,3,8,0,False,False,False,False
100,4,nesso_8bf0a0a91c6240946ff2,Cc1ccc(C(=O)O)cc1C#Cc1cnc2cccnn12,2.06,4.862575054168701,4.643770217895508,4.58770751953125,1.5772870662460567,0.3026315789473684,0.3026315789473684,nesso_61015d189f2e77820738,O=C(Nc1cnc2cccnn12)c1cc(C2CC2)nc2ccc(F)cc12,4.92,277.283,21,2.13572,67.49,3,1,0,False,True,False,True
100,4,nesso_8c11a7f5a653b227d6f6,CCn1cccc(NC(=O)N2CCC2c2ccc(Cl)cc2)c1=O,4.52,4.751643180847168,4.567043304443359,4.528916835784912,4.62962962962963,0.3026315789473684,0.3026315789473684,nesso_2569ffc9c17cb32554ad,CCC(=O)Nc1ccc(C)n(CC(=O)N2CCN(c3cccc(Cl)c3)CC2)c1=O,3.04,331.80300000000005,23,3.5005000000000015,54.34,3,3,0,False,False,False,False
100,4,nesso_8c4b208138b8b1f6531d,Cc1nccn1CC1CCCN(S(=O)(=O)N(C)C(C)C)C1,4.47,5.006036758422852,4.651120185852051,4.749348640441895,10.0,0.1891891891891892,0.1891891891891892,nesso_60b8c2dc5a456a321fa9,Cc1ccc(C#N)c(N2CCCC(c3ccncc3)C2)n1,4.52,314.45500000000004,21,1.4885199999999998,58.440000000000005,2,5,0,False,False,False,False
100,4,nesso_8c52cfd3475198da0e71,Cc1onc(OC(F)F)c1NC(=O)c1cc(-c2ccccc2)nc2c1c(C)nn2C,5.42,5.361710548400879,5.188502788543701,5.17582368850708,10.0,0.2261904761904762,0.2261904761904762,nesso_8c403f568b06afb42a11,COc1cc(C(=O)Nc2cc(C(F)(F)F)n(C)n2)ccc1C,4.56,413.3840000000001,30,4.093840000000003,95.07000000000002,4,5,0,False,False,False,False
100,4,nesso_8d912781e123bb84afec,C=CC(=O)Nc1ccc(C(=O)NC(c2ncccn2)C2CC2)cc1,3.25,4.790864944458008,4.573622703552246,4.5418806076049805,3.745318352059925,0.2794117647058823,0.2794117647058823,nesso_d7f4dafc1c79c6869aec,C=CC(=O)Nc1cc(F)cc(NC2CCN(S(C)(=O)=O)CC2)c1,3.85,322.3680000000001,24,2.4822000000000006,83.98,3,6,0,False,False,False,True
100,4,nesso_8d9191a43c6c5b823d0e,COc1cc(S(=O)(=O)N2CCCc3cccc(OC)c32)sn1,5.58,5.124789714813232,4.9131760597229,4.937707901000977,10.0,0.2253521126760563,0.2253521126760563,nesso_9d5e01d5d2201f4aab51,COc1ccc2c(c1)CCN(C(=O)C(OC)c1ccccc1)CC2,5.29,340.42600000000004,22,2.3018,68.73,3,4,0,False,False,False,False
100,4,nesso_8da8c70260852b2529a2,NS(=O)(=O)c1sccc1CNC1Cc2ccc(Cl)cc2C1,5.14,4.828596115112305,4.626317977905273,4.449295997619629,8.130081300813009,0.2058823529411764,0.2058823529411764,nesso_70e5ea4a09ec259ae260,Cc1cc(Cl)ccc1OCC(=O)NCc1ccncc1,2.93,342.8730000000001,21,2.3059000000000003,72.19,3,4,0,True,False,False,False
100,4,nesso_8df1297e4ce29ee8498f,Cc1nc2cc(C(=O)N3CC(Oc4ccccc4Cl)C3)ccc2s1,3.68,5.126903533935547,4.951845645904541,4.933089733123779,3.4482758620689657,0.25,0.25,nesso_fa76848465c77c4ef7e4,C=CC(=O)N(C)CC(=O)N1CC[C@@H](Oc2cccc(Cl)c2)C1,3.53,358.8500000000001,24,4.161520000000003,42.43000000000001,4,3,0,False,False,False,True
100,4,nesso_8e3da3a69d5f2527170e,CCc1c(C)cccc1C(C(=O)NCC1CCOC1)N1CCC(CC(C)O)CC1,4.95,4.984202861785889,4.872404098510742,4.750655174255371,9.708737864077673,0.2361111111111111,0.2361111111111111,nesso_ca9585546d38825859e0,Cc1cccc(C)c1NC(=O)CN1CCCC1,3.67,402.57900000000024,29,3.2341200000000017,61.8,3,8,0,True,False,False,False
100,4,nesso_8e40ae90b4293a3de390,O=C(c1ccccn1)C1CCCN(C(=O)NCCc2noc(C3CC3)n2)C1,4.26,4.803461074829102,4.4823527336120605,4.458550930023193,10.0,0.2558139534883721,0.2558139534883721,nesso_3b9b7dff6782642a49dc,O=C(CSCCN1CCCC1)N1CCC(OCc2ccccn2)CC1,2.67,369.4250000000001,27,2.189,101.22,4,6,0,False,False,False,False
100,4,nesso_8e5eb12371676fce58a8,O=C(NCc1cccnc1Oc1ccc(F)cc1F)c1cncc(F)c1,3.91,5.109116077423096,4.9310808181762695,4.882948398590088,6.0606060606060606,0.2816901408450704,0.2816901408450704,nesso_70e5ea4a09ec259ae260,Cc1cc(Cl)ccc1OCC(=O)NCc1ccncc1,2.93,359.307,26,3.616200000000002,64.11,3,5,0,False,False,False,True
100,4,nesso_8f234f59e2dbc8d3f888,CCCN1C(=O)CC[C@]2(CNC(=O)c3noc(C)c3COC)CCC[C@@H]12,4.1,4.856624603271484,4.652060031890869,4.616454601287842,5.555555555555555,0.2134831460674157,0.2134831460674157,nesso_eeecfaf9683cb007193c,CCc1ccc(NC(=O)N2CC(COC)(C3CCC3)C2)cc1F,5.7,363.4580000000002,26,2.4305199999999996,84.67,3,7,0,False,False,False,False
100,4,nesso_8f3ba256d8b11e17d64e,CC(c1nnnn1C)N1CCOC(c2ccc(Cl)c(Cl)c2)C1,5.22,4.806644439697266,4.470979690551758,4.292196750640869,8.19672131147541,0.2537313432835821,0.2537313432835821,nesso_361c2fad3365c2b9bb13,Cc1nc(-c2ccc(C(C)N3CCOCC3)cc2)n(C)n1,2.56,342.23000000000013,22,2.6514000000000006,56.07000000000001,3,3,0,True,False,False,False
100,4,nesso_8f8beff38f9c84710d4d,NCc1ccc(C(=O)NCCc2nc(N)cc(O)n2)cc1,3.76,4.412396430969238,4.153238296508789,4.007992267608643,3.2258064516129035,0.217391304347826,0.2394366197183098,nesso_4d2c1a2de05457127071,NC(=O)COc1cccc(C(=O)Nc2cccc3cccnc23)c1,4.26,287.323,21,0.19559999999999994,127.15,2,5,0,True,False,False,True
100,4,nesso_8fed669a68b4db8aae8d,CC(C)C(=O)N(CCCN1CCCC1)C1CCCN(C(=O)COc2ccc(F)cc2)C1,3.87,4.907544136047363,4.689052581787109,4.495392322540283,4.149377593360996,0.2619047619047619,0.2619047619047619,nesso_3b9b7dff6782642a49dc,O=C(CSCCN1CCCC1)N1CCC(OCc2ccccn2)CC1,2.67,433.5680000000001,31,3.1660000000000013,53.09,3,9,0,True,False,False,True
100,4,nesso_90e259637118d32908db,NCCO,2.86,5.198913097381592,3.9848885536193848,3.721330404281616,2.8169014084507045,0.25,0.25,nesso_65d133cceb198c12dbc7,CC(C)CCN,1.82,61.083999999999996,4,-1.0626000000000002,46.25,0,1,0,True,False,True,True
100,4,nesso_9127ffab525c03e9324d,CN(C)c1ccc(-c2cn(Cc3ccccc3C#N)nn2)cc1,5.37,5.212732315063477,4.923027038574219,4.947790145874023,10.0,0.2105263157894736,0.2777777777777778,nesso_e8e5989469d8f9de1e7a,CC(NC(=O)NCc1cn(-c2ccccc2)nn1)c1ccc(C#N)cc1,5.5,303.36899999999997,23,2.9310800000000015,57.74,3,4,0,True,False,False,False
100,4,nesso_91bf72af75f9c47eee95,O=C(c1ccc(Cl)c([N+](=O)[O-])c1)N1CCN(c2ccccc2F)CC1,1.97,5.471960544586182,4.860672950744629,4.844584941864014,1.6260162601626016,0.2337662337662337,0.2469135802469135,nesso_3f303258d2d05a93bef1,Cc1ccc(N(C)C(=O)C2CCN(C(=O)CCc3ccccc3)CC2)c(F)c1,5.44,363.77600000000007,25,3.349700000000002,66.69,3,3,0,True,False,False,True
100,4,nesso_922c997e3623237d6793,COc1cccc(NC(=O)N2CCCC(N(CCCN3CCCC3)C(=O)C(C)C)C2)c1,3.57,4.864800453186035,4.771852493286133,4.573561191558838,4.672897196261682,0.3132530120481928,0.3132530120481928,nesso_eeecfaf9683cb007193c,CCc1ccc(NC(=O)N2CC(COC)(C3CCC3)C2)cc1F,5.7,430.5930000000003,31,3.6620000000000026,65.12,3,8,0,True,False,False,True
100,4,nesso_923ed243f1d2e53d88cb,CCCCCNC(=N)NN=Cc1c[nH]c2ccc(OC)cc12,2.13,5.62287187576294,5.041890621185303,5.110904216766357,1.5267175572519085,0.1666666666666666,0.1666666666666666,nesso_9d5e01d5d2201f4aab51,COc1ccc2c(c1)CCN(C(=O)C(OC)c1ccccc1)CC2,5.29,301.3940000000001,22,2.8145700000000007,85.29,2,7,0,True,False,False,True
100,4,nesso_9283709df0e1fc704ae2,CN(C)C(=O)C(Cc1ccccc1)NCc1cccc2[nH]ccc12,4.85,4.732353210449219,4.537731647491455,4.464785099029541,5.780346820809249,0.2337662337662337,0.2337662337662337,nesso_535535d49063d600a068,Cc1ccc(S(=O)(=O)NC(C(=O)NCc2n[nH]c3ccccc23)C(C)C)cc1,5.48,321.42400000000004,24,2.9570000000000007,48.13,3,6,0,True,False,False,False
100,4,nesso_928c1dd1a23b59a49f18,COc1ccc(CC(=O)NCC2CCC3(CCOCC3)CO2)c(C)c1,3.56,4.781423568725586,4.343352317810059,4.267016410827637,3.558718861209964,0.2439024390243902,0.2439024390243902,nesso_1c00f4dd835673e493a4,COc1ccc(F)c(CN2C[C@H]3CC[C@@H]2CN(CC(=O)N(C)C)C3)c1,4.15,347.4550000000001,25,2.6381200000000007,56.790000000000006,3,5,0,False,False,False,True
100,4,nesso_92e1a59770ec010ebe6e,CN1CC(CNC(=O)c2ccc(=O)n(-c3ccc(F)cc3)c2)Cc2ccccc21,4.95,5.116625785827637,4.941214561462402,4.980139255523682,7.092198581560284,0.2839506172839506,0.2839506172839506,nesso_4d6c78f3f066f21029f3,Cn1cc(C(=O)N[C@H]2c3ccccc3CC[C@H]2O)c2cc(F)ccc21,5.24,391.44600000000014,29,3.0151000000000012,54.34,4,4,0,True,False,False,False
100,4,nesso_9385f46c94efa35fda23,CC(NC(=O)N1CCOCC1C1CCCO1)c1cccc(F)c1F,4.41,4.629412651062012,4.313821792602539,4.342491149902344,3.636363636363636,0.2207792207792207,0.2207792207792207,nesso_5e4ee81362c03d4206b3,Cc1ccc(C(=O)NC2(c3ccccc3F)COC2)cn1,4.42,340.37,24,2.6152000000000006,50.80000000000001,3,3,0,False,False,False,False
100,4,nesso_93b9c1c2d716a530bcb8,CC(C)Oc1cncc(C(=O)N2CC(C)OCC2c2ccccc2)c1,4.83,5.151834487915039,4.933682441711426,4.957400798797607,7.2992700729927,0.2625,0.2625,nesso_165974741f83bca7d77c,COC(Cc1ccccc1)CS(=O)(=O)N1CC(C)CC1c1cccnc1,5.2,340.423,25,3.471000000000002,51.66,3,4,0,False,False,False,False
100,4,nesso_959f181e46ebb68a42e8,O=C1OCCN1c1cc(NS(=O)(=O)c2cc(F)cc(F)c2)ccc1F,4.42,4.891892910003662,4.719181537628174,4.700722694396973,5.952380952380952,0.2083333333333333,0.3076923076923077,nesso_d7f4dafc1c79c6869aec,C=CC(=O)Nc1cc(F)cc(NC2CCN(S(C)(=O)=O)CC2)c1,3.85,372.32400000000007,25,2.861300000000001,75.71000000000001,3,4,0,False,False,False,False
100,4,nesso_95d120d967b299a2485d,CN1CCOC(C(=O)Nc2cc(C(F)(F)F)c3cn[nH]c3c2)C1,5.44,5.103424072265625,4.805542469024658,4.729557514190674,10.0,0.2151898734177215,0.2151898734177215,nesso_d7f4dafc1c79c6869aec,C=CC(=O)Nc1cc(F)cc(NC2CCN(S(C)(=O)=O)CC2)c1,3.85,328.294,23,1.8507999999999998,70.25,3,2,0,True,False,False,False
100,4,nesso_961d1efc07b223a1272f,Cc1cc(N)n2ncc(C(=O)NCc3cccc(O)c3F)c2n1,4.35,4.920976638793945,4.630548477172852,4.493882179260254,4.830917874396135,0.2236842105263158,0.2236842105263158,nesso_5e4ee81362c03d4206b3,Cc1ccc(C(=O)NC2(c3ccccc3F)COC2)cn1,4.42,315.30800000000005,23,1.3946199999999993,105.54,3,3,0,True,False,False,False
100,4,nesso_96202062b8ca0bd8e295,N#CC1(c2nnc(-c3ccc(COc4ccccc4)o3)o2)CCCC1,5.01,5.335339546203613,5.024763107299805,5.023850440979004,6.25,0.1875,0.1875,nesso_e8e5989469d8f9de1e7a,CC(NC(=O)NCc1cn(-c2ccccc2)nn1)c1ccc(C#N)cc1,5.5,335.36300000000017,25,4.243980000000003,85.08,4,5,0,False,False,False,False
100,4,nesso_96aa7c918677a1bafdda,CC(C)(C)n1cc(C#N)c(NS(=O)(=O)c2ccc3c(c2)CCO3)n1,4.93,4.962107658386231,4.748336791992188,4.738463401794434,8.771929824561402,0.2117647058823529,0.2763157894736842,nesso_8b54257d75e37a296eeb,Cc1ccc(Cn2nccc2NS(=O)(=O)c2cnc3c(c2)c(C)nn3C)cc1,4.2,346.41200000000015,24,2.2454799999999997,97.01,3,3,0,False,False,False,False
100,4,nesso_979445607b8018ee9626,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,4.6,5.45642614364624,5.533804893493652,5.33671236038208,6.369426751592357,0.2,0.2,nesso_3b9b7dff6782642a49dc,O=C(CSCCN1CCCC1)N1CCC(OCc2ccccn2)CC1,2.67,492.68900000000025,35,4.255800000000003,56.75000000000001,7,5,0,True,False,False,False
100,4,nesso_97c82085a5cde85eca50,CC(C(=O)Nc1cccc(-c2ccn[nH]2)c1)c1ccccc1,4.78,4.884421348571777,4.691344261169434,4.706323623657227,6.289308176100628,0.320754716981132,0.320754716981132,nesso_5018012aedc10c2b651f,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,3.67,291.354,22,3.818900000000002,57.78,3,4,0,False,False,False,False
100,4,nesso_983e9659bd671d4b3e08,C=CC(=O)N(Cc1ccn(C)n1)C1CCN(C(=O)c2ccccc2F)CC1,3.58,4.7714433670043945,4.582586288452148,4.563467979431152,4.651162790697675,0.2839506172839506,0.2911392405063291,nesso_fa76848465c77c4ef7e4,C=CC(=O)N(C)CC(=O)N1CC[C@@H](Oc2cccc(Cl)c2)C1,3.53,370.4280000000001,27,2.3786000000000005,58.440000000000005,3,5,0,False,False,False,True
100,4,nesso_98f0bac6622a2cd75064,O=C(NCc1cccc2c1OCO2)N1CCCC2(CC=CCC2)C1,5.69,5.006919860839844,4.79690408706665,4.921051979064941,10.0,0.2028985507246377,0.2028985507246377,nesso_ca9585546d38825859e0,Cc1cccc(C)c1NC(=O)CN1CCCC1,3.67,328.4120000000001,24,3.4472000000000023,50.800000000000004,4,2,0,False,False,False,False
100,4,nesso_994174b48483273d034c,CC(C)Cn1ccnc1NC(=O)c1cc2cccn2cn1,4.21,5.207967758178711,4.9726152420043945,5.072948455810547,3.067484662576687,0.2337662337662337,0.2337662337662337,nesso_e5deded1c2b9f01baa23,Nc1[nH]nc(C(=O)NC(Cn2cccn2)c2ccccc2)c1Cl,4.12,283.335,21,2.4391000000000007,64.22,3,4,0,False,False,False,False
100,4,nesso_99c31d050011e18f7377,C=CC(=O)N(Cc1ccnn1CC1CCC1)c1cccc(CO)c1,4.81,4.801640510559082,4.636905670166016,4.671102523803711,10.0,0.2560975609756097,0.2560975609756097,nesso_fa76848465c77c4ef7e4,C=CC(=O)N(C)CC(=O)N1CC[C@@H](Oc2cccc(Cl)c2)C1,3.53,325.41200000000003,24,2.894700000000001,58.36,3,7,0,False,False,False,False
100,4,nesso_9a1c697cce34ac53ffb7,Cc1cc(O)nc(S)n1,2.05,4.303092002868652,3.800127029418945,3.5944933891296387,1.6025641025641026,0.1896551724137931,0.1896551724137931,nesso_18d5804e0ac8530dbc9d,Cc1ccnc(COC(=O)Cc2csc3ccc(Br)cc23)n1,4.93,142.18300000000002,9,0.7793199999999998,46.010000000000005,1,0,0,False,False,True,True
100,4,nesso_9a7feee7472611874031,CN(C)C(=O)c1ccc(-c2ccc(C(=O)NCCc3noc(CO)n3)cc2)o1,3.6,4.9063496589660645,4.639678478240967,4.520368576049805,3.048780487804878,0.2073170731707317,0.2837837837837837,nesso_7757532381cd373218e3,COc1ccc(-c2cccc(C(=O)N(C)C3CCCCC3)c2)cc1CO,4.84,384.39200000000005,28,1.4962,121.7,3,7,0,False,False,False,True
100,4,nesso_9b6f9670504fb9b75a27,O=C(COc1ccc(C(=O)c2ccccc2)cc1)NC1CCN(Cc2ccccc2)CC1,3.6,4.865555763244629,4.693323135375977,4.7030839920043945,4.405286343612334,0.2608695652173913,0.2608695652173913,nesso_fbe2046d026726da7d99,O=C(COc1ccc(F)cc1)Nc1nnc(-c2ccncc2)s1,5.29,428.53200000000027,32,4.077200000000003,58.64000000000001,4,8,0,True,False,False,True
100,4,nesso_9b9fbfd4e09eefd2680f,CN(C(=O)c1c[nH]nc1-c1ccccn1)C1CCc2ccccc2C1,4.43,4.84935188293457,4.707343578338623,4.760463237762451,4.716981132075472,0.2727272727272727,0.2727272727272727,nesso_d7917f89adf8d6ccfd62,O=C(Nc1ccc2c[nH]nc2c1)c1csc(-c2ccccn2)n1,4.66,332.4070000000001,25,3.1012000000000013,61.88,4,3,0,False,False,False,False
100,4,nesso_9ccc747e90f50f1d2cf9,CCc1c[nH]c2ncnc(N3CC4(CCOCC(=O)N4)C3)c12,1.74,4.689654350280762,4.385103702545166,4.349342346191406,1.8761726078799248,0.1704545454545454,0.1704545454545454,nesso_eb1536d9deb7c5063e7e,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,4.78,301.34999999999997,22,0.6155999999999999,83.14000000000001,4,2,0,True,False,False,True
100,4,nesso_9d2dbc9dad3e38e0feba,CC(C)(C)OC(=O)NC1(C(=O)NC2CCCSC2)CC1(F)F,4.93,4.880690574645996,4.584121227264404,4.587469577789307,8.403361344537815,0.1710526315789473,0.1710526315789473,nesso_5604d89c02aa2a99f6d8,O=C(NC1CC(F)(F)C1)c1cnc(Cc2ccccc2F)s1,5.07,336.40400000000005,22,2.3007,67.42999999999999,2,3,0,False,False,False,False
100,4,nesso_9df0f863ba2c6952d54d,c1ccc2[nH]c(-c3cscn3)nc2c1,2.11,4.883481502532959,4.078004837036133,4.103672504425049,1.5527950310559009,0.2321428571428571,0.2321428571428571,nesso_c6ce0f1303c0cfe2f9b5,CCSc1ccccc1NC(=O)c1cscn1,4.19,201.254,14,2.6864,41.57,3,1,0,False,False,False,True
